9.5E-4	2.300267E-12	2.3002691E-12	2.3002802E-12	2.3002735E-12	2.300261E-12	2.3002605E-12	2.3002663E-12	2.30026E-12	2.3003485E-12	2.3002943E-12	2.300291E-12	2.300272E-12	2.300265E-12	2.3002618E-12	2.300301E-12	2.300266E-12	
0.001	2.4045707E-12	2.4045735E-12	2.4045865E-12	2.4045787E-12	2.404563E-12	2.4045624E-12	2.4045694E-12	2.404562E-12	2.4046654E-12	2.404603E-12	2.4045989E-12	2.404577E-12	2.4045683E-12	2.4045642E-12	2.4046101E-12	2.4045696E-12	
0.00105	2.5072388E-12	2.5072425E-12	2.5072576E-12	2.5072487E-12	2.5072299E-12	2.507229E-12	2.5072368E-12	2.5072284E-12	2.5073476E-12	2.5072767E-12	2.5072717E-12	2.5072466E-12	2.507236E-12	2.5072312E-12	2.5072843E-12	2.5072377E-12	
0.0011	2.6082942E-12	2.6082986E-12	2.6083163E-12	2.6083061E-12	2.6082834E-12	2.6082825E-12	2.6082912E-12	2.6082816E-12	2.608418E-12	2.608338E-12	2.608332E-12	2.6083035E-12	2.608291E-12	2.6082851E-12	2.6083458E-12	2.608293E-12	
0.00115	2.7077591E-12	2.7077641E-12	2.7077847E-12	2.707773E-12	2.7077461E-12	2.7077453E-12	2.7077548E-12	2.7077442E-12	2.7078988E-12	2.7078092E-12	2.707802E-12	2.7077702E-12	2.7077552E-12	2.707748E-12	2.7078175E-12	2.7077574E-12	
0.0012	2.8056552E-12	2.805661E-12	2.8056847E-12	2.8056717E-12	2.80564E-12	2.805639E-12	2.8056496E-12	2.8056377E-12	2.8058116E-12	2.805712E-12	2.8057038E-12	2.8056682E-12	2.8056507E-12	2.8056424E-12	2.8057205E-12	2.8056533E-12	
0.00125	2.9020044E-12	2.902011E-12	2.902038E-12	2.9020235E-12	2.9019866E-12	2.9019853E-12	2.901997E-12	2.901984E-12	2.902178E-12	2.9020683E-12	2.9020586E-12	2.9020193E-12	2.9019987E-12	2.9019894E-12	2.9020768E-12	2.902002E-12	
0.0013	2.9968274E-12	2.9968354E-12	2.9968656E-12	2.9968495E-12	2.996807E-12	2.9968055E-12	2.9968185E-12	2.996804E-12	2.9970195E-12	2.9968994E-12	2.9968881E-12	2.9968447E-12	2.996821E-12	2.9968103E-12	2.9969076E-12	2.9968248E-12	
0.00135	3.0901458E-12	3.0901549E-12	3.0901887E-12	3.090171E-12	3.0901223E-12	3.0901206E-12	3.0901347E-12	3.0901187E-12	3.090357E-12	3.0902258E-12	3.090213E-12	3.0901655E-12	3.0901384E-12	3.0901258E-12	3.0902338E-12	3.0901427E-12	
0.0014	3.1819799E-12	3.18199E-12	3.1820278E-12	3.1820085E-12	3.1819532E-12	3.181951E-12	3.1819664E-12	3.181949E-12	3.1822108E-12	3.1820688E-12	3.182054E-12	3.1820024E-12	3.1819716E-12	3.1819573E-12	3.1820761E-12	3.1819764E-12	
0.00145	3.27235E-12	3.2723615E-12	3.2724034E-12	3.2723824E-12	3.27232E-12	3.2723175E-12	3.272334E-12	3.2723151E-12	3.2726016E-12	3.272448E-12	3.2724314E-12	3.2723754E-12	3.2723407E-12	3.2723245E-12	3.272455E-12	3.2723462E-12	
0.0015	3.3612763E-12	3.3612893E-12	3.3613357E-12	3.3613127E-12	3.3612425E-12	3.3612399E-12	3.3612575E-12	3.3612373E-12	3.3615495E-12	3.361384E-12	3.3613654E-12	3.361305E-12	3.361266E-12	3.3612477E-12	3.3613904E-12	3.361272E-12	
0.00155	3.4487788E-12	3.4487933E-12	3.4488443E-12	3.4488196E-12	3.4487409E-12	3.448738E-12	3.448757E-12	3.448735E-12	3.449074E-12	3.4488968E-12	3.448876E-12	3.4488107E-12	3.4487669E-12	3.4487467E-12	3.448902E-12	3.4487738E-12	
0.0016	3.5348766E-12	3.5348929E-12	3.5349486E-12	3.534922E-12	3.5348345E-12	3.534831E-12	3.5348514E-12	3.534828E-12	3.5351947E-12	3.5350054E-12	3.534982E-12	3.5349122E-12	3.5348636E-12	3.5348408E-12	3.5350093E-12	3.5348712E-12	
0.00165	3.6195892E-12	3.619607E-12	3.619668E-12	3.6196395E-12	3.6195424E-12	3.619539E-12	3.6195602E-12	3.6195352E-12	3.6199307E-12	3.619729E-12	3.6197033E-12	3.6196287E-12	3.6195747E-12	3.6195495E-12	3.6197317E-12	3.6195831E-12	
0.0017	3.7029355E-12	3.702955E-12	3.7030214E-12	3.702991E-12	3.702884E-12	3.7028796E-12	3.7029026E-12	3.7028757E-12	3.703301E-12	3.703087E-12	3.7030587E-12	3.702979E-12	3.7029195E-12	3.7028917E-12	3.703088E-12	3.7029286E-12	
0.00175	3.7849337E-12	3.7849554E-12	3.7850274E-12	3.784995E-12	3.784877E-12	3.7848726E-12	3.784897E-12	3.7848683E-12	3.7853245E-12	3.7850977E-12	3.7850664E-12	3.784982E-12	3.7849164E-12	3.7848856E-12	3.785097E-12	3.7849264E-12	
0.0018	3.865603E-12	3.865627E-12	3.8657046E-12	3.86567E-12	3.865541E-12	3.865536E-12	3.8655615E-12	3.8655316E-12	3.8660195E-12	3.8657797E-12	3.8657454E-12	3.8656556E-12	3.8655836E-12	3.8655502E-12	3.8657766E-12	3.865595E-12	
0.00185	3.944961E-12	3.944987E-12	3.9450713E-12	3.945034E-12	3.9448935E-12	3.9448883E-12	3.9449147E-12	3.944883E-12	3.945404E-12	3.9451506E-12	3.9451133E-12	3.9450184E-12	3.94494E-12	3.9449034E-12	3.945146E-12	3.9449524E-12	
0.0019	4.023026E-12	4.023054E-12	4.0231447E-12	4.023105E-12	4.022952E-12	4.0229465E-12	4.0229742E-12	4.022941E-12	4.0234955E-12	4.0232292E-12	4.0231885E-12	4.0230883E-12	4.023003E-12	4.0229634E-12	4.023222E-12	4.0230163E-12	
0.00195	4.099815E-12	4.099846E-12	4.0999426E-12	4.099901E-12	4.099735E-12	4.099729E-12	4.0997583E-12	4.0997227E-12	4.100312E-12	4.1000324E-12	4.0999886E-12	4.0998823E-12	4.09979E-12	4.099747E-12	4.1000224E-12	4.0998047E-12	
0.002	4.175346E-12	4.1753792E-12	4.175483E-12	4.175439E-12	4.175259E-12	4.1752526E-12	4.1752834E-12	4.175246E-12	4.175871E-12	4.1755783E-12	4.1755306E-12	4.175419E-12	4.175319E-12	4.175272E-12	4.175565E-12	4.175335E-12	
0.00205	4.2496354E-12	4.2496714E-12	4.2497824E-12	4.249736E-12	4.249542E-12	4.2495348E-12	4.249567E-12	4.249528E-12	4.250189E-12	4.249883E-12	4.2498314E-12	4.2497143E-12	4.2496063E-12	4.249556E-12	4.2498665E-12	4.2496237E-12	
0.0021	4.322701E-12	4.3227396E-12	4.322858E-12	4.3228095E-12	4.3226004E-12	4.3225926E-12	4.322626E-12	4.322585E-12	4.323284E-12	4.3229643E-12	4.322909E-12	4.322786E-12	4.32267E-12	4.3226156E-12	4.3229443E-12	4.322688E-12	
0.00215	4.3945585E-12	4.3946E-12	4.3947263E-12	4.394675E-12	4.3944505E-12	4.3944423E-12	4.394477E-12	4.394434E-12	4.3951717E-12	4.3948382E-12	4.394779E-12	4.39465E-12	4.394525E-12	4.394467E-12	4.3948144E-12	4.394545E-12	
0.0022	4.4652255E-12	4.4652697E-12	4.465404E-12	4.46535E-12	4.4651093E-12	4.4651006E-12	4.4651366E-12	4.4650915E-12	4.4658686E-12	4.4655213E-12	4.4654575E-12	4.465323E-12	4.465189E-12	4.465127E-12	4.465494E-12	4.4652108E-12	
0.00225	4.534717E-12	4.5347645E-12	4.5349067E-12	4.5348504E-12	4.5345928E-12	4.534583E-12	4.534621E-12	4.5345737E-12	4.535391E-12	4.53503E-12	4.534962E-12	4.5348217E-12	4.534678E-12	4.534612E-12	4.5349982E-12	4.534701E-12	
0.0023	4.6030493E-12	4.6031E-12	4.603251E-12	4.603192E-12	4.602917E-12	4.6029066E-12	4.6029456E-12	4.6028966E-12	4.603755E-12	4.60338E-12	4.6033073E-12	4.603161E-12	4.603008E-12	4.602937E-12	4.6033437E-12	4.603033E-12	
0.00235	4.6702386E-12	4.670293E-12	4.670452E-12	4.6703904E-12	4.670097E-12	4.6700864E-12	4.6701267E-12	4.6700755E-12	4.670976E-12	4.6705873E-12	4.6705096E-12	4.6703574E-12	4.6701944E-12	4.670119E-12	4.6705465E-12	4.670221E-12	
0.0024	4.7362995E-12	4.736357E-12	4.736526E-12	4.7364612E-12	4.7361494E-12	4.736138E-12	4.7361798E-12	4.7361264E-12	4.7370697E-12	4.7366672E-12	4.7365844E-12	4.736426E-12	4.736253E-12	4.7361724E-12	4.7366213E-12	4.736281E-12	
0.00245	4.8012484E-12	4.8013095E-12	4.801487E-12	4.8014197E-12	4.8010888E-12	4.8010766E-12	4.8011196E-12	4.8010645E-12	4.802051E-12	4.801635E-12	4.801547E-12	4.801383E-12	4.8011985E-12	4.801113E-12	4.8015836E-12	4.8012284E-12	
0.0025	4.865099E-12	4.8651643E-12	4.865351E-12	4.8652814E-12	4.8649305E-12	4.8649175E-12	4.8649617E-12	4.8649045E-12	4.8659358E-12	4.8655056E-12	4.8654123E-12	4.865242E-12	4.8650467E-12	4.864956E-12	4.8654483E-12	4.8650784E-12	
0.00255	4.9278676E-12	4.9279365E-12	4.9281334E-12	4.92806E-12	4.927689E-12	4.927675E-12	4.9277206E-12	4.9276616E-12	4.928738E-12	4.928294E-12	4.9281954E-12	4.928019E-12	4.927812E-12	4.9277162E-12	4.928231E-12	4.9278455E-12	
0.0026	4.9895682E-12	4.9896406E-12	4.9898475E-12	4.9897716E-12	4.989379E-12	4.9893644E-12	4.9894117E-12	4.98935E-12	4.9904724E-12	4.9900145E-12	4.989911E-12	4.989728E-12	4.9895092E-12	4.9894078E-12	4.9899455E-12	4.989545E-12	
0.00265	5.050215E-12	5.0502918E-12	5.0505086E-12	5.0504297E-12	5.0500155E-12	5.05E-12	5.0500485E-12	5.0499847E-12	5.051154E-12	5.050682E-12	5.050573E-12	5.0503833E-12	5.050153E-12	5.050046E-12	5.050607E-12	5.0501903E-12	
0.0027	5.1098223E-12	5.1099034E-12	5.1101306E-12	5.1100487E-12	5.109612E-12	5.109596E-12	5.1096453E-12	5.10958E-12	5.1107968E-12	5.110311E-12	5.1101957E-12	5.11E-12	5.109757E-12	5.109644E-12	5.110229E-12	5.1097967E-12	
0.00275	5.1684043E-12	5.1684898E-12	5.1687274E-12	5.168643E-12	5.168183E-12	5.168166E-12	5.168217E-12	5.1681493E-12	5.1694144E-12	5.168915E-12	5.1687933E-12	5.1685912E-12	5.168336E-12	5.1682165E-12	5.1688263E-12	5.1683774E-12	
0.0028	5.225975E-12	5.226065E-12	5.2263137E-12	5.2262257E-12	5.2257426E-12	5.2257244E-12	5.2257764E-12	5.2257066E-12	5.227021E-12	5.226508E-12	5.22638E-12	5.226172E-12	5.2259026E-12	5.2257777E-12	5.2264118E-12	5.225947E-12	
0.00285	5.282548E-12	5.282642E-12	5.282902E-12	5.2828115E-12	5.2823037E-12	5.2822846E-12	5.282338E-12	5.282266E-12	5.2836303E-12	5.2831034E-12	5.2829694E-12	5.2827543E-12	5.282472E-12	5.2823405E-12	5.2829997E-12	5.2825183E-12	
0.0029	5.3381366E-12	5.338235E-12	5.3385065E-12	5.338413E-12	5.33788E-12	5.3378604E-12	5.337915E-12	5.337841E-12	5.3392555E-12	5.338715E-12	5.338574E-12	5.338353E-12	5.338057E-12	5.337919E-12	5.3386037E-12	5.3381054E-12	
0.00295	5.392754E-12	5.392857E-12	5.3931404E-12	5.3930432E-12	5.392485E-12	5.3924643E-12	5.39252E-12	5.392444E-12	5.3939097E-12	5.393356E-12	5.3932084E-12	5.3929808E-12	5.3926703E-12	5.392526E-12	5.3932366E-12	5.392721E-12	
0.003	5.4464133E-12	5.4465213E-12	5.446816E-12	5.4467164E-12	5.446132E-12	5.44611E-12	5.4461674E-12	5.446089E-12	5.4476068E-12	5.4470395E-12	5.446885E-12	5.446651E-12	5.4463257E-12	5.4461748E-12	5.4469116E-12	5.446379E-12	
0.00305	5.4991276E-12	5.499241E-12	5.4995474E-12	5.499444E-12	5.4988336E-12	5.4988106E-12	5.498869E-12	5.4987885E-12	5.500359E-12	5.499778E-12	5.499617E-12	5.499376E-12	5.499036E-12	5.4988783E-12	5.4996415E-12	5.499092E-12	
0.0031	5.5509096E-12	5.5510275E-12	5.5513467E-12	5.5512405E-12	5.550602E-12	5.5505782E-12	5.550638E-12	5.5505552E-12	5.5521785E-12	5.551585E-12	5.551416E-12	5.551169E-12	5.550814E-12	5.550649E-12	5.5514395E-12	5.5508723E-12	
0.00315	5.6017717E-12	5.601895E-12	5.6022266E-12	5.602117E-12	5.6014507E-12	5.601426E-12	5.6014867E-12	5.6014017E-12	5.603079E-12	5.602472E-12	5.6022964E-12	5.6020423E-12	5.601672E-12	5.6014997E-12	5.6023177E-12	5.6017326E-12	
0.0032	5.651726E-12	5.651855E-12	5.652199E-12	5.6520864E-12	5.6513917E-12	5.651366E-12	5.651428E-12	5.6513405E-12	5.6530726E-12	5.6524525E-12	5.652269E-12	5.652009E-12	5.6516224E-12	5.6514424E-12	5.6522885E-12	5.6516857E-12	
0.00325	5.7007858E-12	5.7009198E-12	5.701277E-12	5.701161E-12	5.700437E-12	5.70041E-12	5.7004735E-12	5.7003837E-12	5.702171E-12	5.7015378E-12	5.701347E-12	5.70108E-12	5.7006773E-12	5.70049E-12	5.7013643E-12	5.7007437E-12	
0.0033	5.7489616E-12	5.7491013E-12	5.749472E-12	5.7493524E-12	5.748599E-12	5.748571E-12	5.7486355E-12	5.7485436E-12	5.7503863E-12	5.7497405E-12	5.7495415E-12	5.7492682E-12	5.748849E-12	5.748654E-12	5.7495566E-12	5.7489183E-12	
0.00335	5.7962667E-12	5.7964115E-12	5.7967958E-12	5.796673E-12	5.7958894E-12	5.7958603E-12	5.795926E-12	5.7958317E-12	5.797731E-12	5.797072E-12	5.796865E-12	5.7965854E-12	5.796149E-12	5.7959466E-12	5.796878E-12	5.7962216E-12	
0.0034	5.8427117E-12	5.8428627E-12	5.8432603E-12	5.843134E-12	5.8423197E-12	5.8422893E-12	5.842356E-12	5.84226E-12	5.8442157E-12	5.8435444E-12	5.8433297E-12	5.843043E-12	5.84259E-12	5.8423795E-12	5.84334E-12	5.842665E-12	
0.00345	5.888309E-12	5.8884655E-12	5.888877E-12	5.8887474E-12	5.8879017E-12	5.8878705E-12	5.887938E-12	5.8878393E-12	5.8898533E-12	5.8891694E-12	5.888946E-12	5.888653E-12	5.8881823E-12	5.8879637E-12	5.8889543E-12	5.8882604E-12	
0.0035	5.9330696E-12	5.9332318E-12	5.9336576E-12	5.9335245E-12	5.932647E-12	5.932614E-12	5.932683E-12	5.932582E-12	5.934654E-12	5.9339578E-12	5.933726E-12	5.933426E-12	5.932938E-12	5.932711E-12	5.9337314E-12	5.933019E-12	
0.00355	5.9770045E-12	5.9771727E-12	5.9776125E-12	5.9774763E-12	5.9765665E-12	5.9765326E-12	5.976602E-12	5.9764992E-12	5.9786295E-12	5.977921E-12	5.977681E-12	5.9773744E-12	5.9768683E-12	5.976633E-12	5.977683E-12	5.976952E-12	
0.0036	6.020125E-12	6.0202997E-12	6.0207538E-12	6.020614E-12	6.019671E-12	6.0196357E-12	6.0197064E-12	6.0196015E-12	6.0217907E-12	6.02107E-12	6.0208214E-12	6.0205083E-12	6.019984E-12	6.01974E-12	6.020821E-12	6.020071E-12	
0.00365	6.062442E-12	6.0626226E-12	6.063092E-12	6.0629483E-12	6.061972E-12	6.0619357E-12	6.0620072E-12	6.0618997E-12	6.064149E-12	6.0634163E-12	6.0631587E-12	6.062839E-12	6.062296E-12	6.0620432E-12	6.063155E-12	6.0623863E-12	
0.0037	6.1039663E-12	6.1041536E-12	6.104637E-12	6.1044906E-12	6.10348E-12	6.1034424E-12	6.1035153E-12	6.1034055E-12	6.105715E-12	6.10497E-12	6.1047035E-12	6.1043774E-12	6.1038154E-12	6.103554E-12	6.104697E-12	6.103909E-12	
0.00375	6.144709E-12	6.1449023E-12	6.145401E-12	6.145251E-12	6.144206E-12	6.1441668E-12	6.1442405E-12	6.1441286E-12	6.1464987E-12	6.145742E-12	6.1454665E-12	6.145134E-12	6.1445523E-12	6.144282E-12	6.1454565E-12	6.1446495E-12	
0.0038	6.1846795E-12	6.1848794E-12	6.1853938E-12	6.18524E-12	6.1841595E-12	6.184119E-12	6.1841938E-12	6.1840797E-12	6.186511E-12	6.185743E-12	6.1854584E-12	6.185119E-12	6.1845177E-12	6.1842385E-12	6.185445E-12	6.1846184E-12	
0.00385	6.223889E-12	6.2240955E-12	6.224625E-12	6.224468E-12	6.223352E-12	6.2233105E-12	6.223386E-12	6.2232693E-12	6.2257625E-12	6.2249828E-12	6.2246887E-12	6.2243427E-12	6.223722E-12	6.2234332E-12	6.224672E-12	6.2238257E-12	
0.0039	6.2623474E-12	6.2625608E-12	6.263106E-12	6.262945E-12	6.261793E-12	6.2617502E-12	6.2618266E-12	6.2617077E-12	6.264263E-12	6.263472E-12	6.2631684E-12	6.2628162E-12	6.2621752E-12	6.2618773E-12	6.263148E-12	6.2622824E-12	
0.00395	6.300065E-12	6.300285E-12	6.300846E-12	6.3006813E-12	6.299493E-12	6.2994484E-12	6.299526E-12	6.299405E-12	6.3020227E-12	6.3012204E-12	6.3009073E-12	6.3005486E-12	6.2998873E-12	6.2995798E-12	6.300883E-12	6.299998E-12	
0.004	6.3370515E-12	6.3372784E-12	6.337855E-12	6.3376873E-12	6.3364613E-12	6.3364158E-12	6.336494E-12	6.336371E-12	6.3390512E-12	6.338238E-12	6.3379154E-12	6.33755E-12	6.336868E-12	6.336551E-12	6.3378872E-12	6.336982E-12	
0.00405	6.373317E-12	6.3735506E-12	6.3741434E-12	6.3739717E-12	6.3727084E-12	6.3726615E-12	6.3727404E-12	6.372615E-12	6.375359E-12	6.374535E-12	6.3742024E-12	6.3738303E-12	6.3731277E-12	6.3728007E-12	6.3741703E-12	6.3732457E-12	
0.0041	6.40887E-12	6.409111E-12	6.4097204E-12	6.409545E-12	6.4082437E-12	6.408195E-12	6.408275E-12	6.4081475E-12	6.410955E-12	6.4101207E-12	6.409778E-12	6.4093995E-12	6.4086752E-12	6.4083387E-12	6.4097417E-12	6.408797E-12	
0.00415	6.4437214E-12	6.44397E-12	6.4445953E-12	6.4444166E-12	6.4430765E-12	6.4430267E-12	6.4431073E-12	6.4429777E-12	6.4458495E-12	6.4450043E-12	6.4446517E-12	6.4442666E-12	6.443521E-12	6.4431746E-12	6.444611E-12	6.4436464E-12	
